time,growth,close,color
2020-12-11,0.003627494606636583,1781.77,"rgba(23,170,23,0.7)"
2020-12-10,-0.004932376003990879,1775.33,"rgba(170,23,23,0.7)"
2020-12-09,-0.018927167248632082,1784.13,"rgba(170,23,23,0.7)"
2020-12-08,-0.0005111350495746736,1818.55,"rgba(170,23,23,0.7)"
2020-12-07,-0.004655386517431692,1819.48,"rgba(170,23,23,0.7)"
2020-12-04,0.0006678454321014105,1827.99,"rgba(23,170,23,0.7)"
2020-12-03,-0.0006455318799748477,1826.77,"rgba(170,23,23,0.7)"
2020-12-02,0.016600856459596303,1827.95,"rgba(23,170,23,0.7)"
2020-12-01,0.021218351374989952,1798.1,"rgba(23,170,23,0.7)"
2020-11-30,-0.018096241892939458,1760.74,"rgba(170,23,23,0.7)"
2020-11-27,,1793.19,"rgba(170,23,23,0.7)"
2020-11-25,0.0014415901587445656,1771.43,"rgba(23,170,23,0.7)"
2020-11-24,0.01960965149925653,1768.88,"rgba(23,170,23,0.7)"
2020-11-23,-0.004207348222639462,1734.86,"rgba(170,23,23,0.7)"
2020-11-20,-0.01231915279604523,1742.19,"rgba(170,23,23,0.7)"
2020-11-19,0.009812340420659815,1763.92,"rgba(23,170,23,0.7)"
2020-11-18,-0.013202270993983634,1746.78,"rgba(170,23,23,0.7)"
2020-11-17,-0.006304101314711041,1770.15,"rgba(170,23,23,0.7)"
2020-11-16,0.0024535458239074437,1781.38,"rgba(23,170,23,0.7)"
2020-11-13,0.01553284871759697,1777.02,"rgba(23,170,23,0.7)"
2020-11-12,-0.0016374642696168618,1749.84,"rgba(170,23,23,0.7)"
2020-11-11,0.007078873126138419,1752.71,"rgba(23,170,23,0.7)"
2020-11-10,-0.012824730572887022,1740.39,"rgba(170,23,23,0.7)"
2020-11-09,0.0007095217823187561,1763.0,"rgba(23,170,23,0.7)"
2020-11-06,-0.0009186954524574853,1761.75,"rgba(170,23,23,0.7)"
2020-11-05,0.008141190191695236,1763.37,"rgba(23,170,23,0.7)"
2020-11-04,0.059943885929669705,1749.13,"rgba(23,170,23,0.7)"
2020-11-03,0.014870574343646803,1650.21,"rgba(23,170,23,0.7)"
2020-11-02,0.0030968346894837406,1626.03,"rgba(23,170,23,0.7)"
2020-10-30,0.03430872106378091,1621.01,"rgba(23,170,23,0.7)"
2020-10-29,0.033376851155859866,1567.24,"rgba(23,170,23,0.7)"
2020-10-28,-0.05462954882625015,1516.62,"rgba(170,23,23,0.7)"
2020-10-27,0.008683077116539373,1604.26,"rgba(23,170,23,0.7)"
2020-10-26,-0.030804387568555747,1590.45,"rgba(170,23,23,0.7)"
2020-10-23,0.015891489664650704,1641.0,"rgba(23,170,23,0.7)"
2020-10-22,0.013820286071134946,1615.33,"rgba(23,170,23,0.7)"
2020-10-21,0.024024217027758255,1593.31,"rgba(23,170,23,0.7)"
2020-10-20,0.013892780576172603,1555.93,"rgba(23,170,23,0.7)"
2020-10-19,-0.02441179649207581,1534.61,"rgba(170,23,23,0.7)"
2020-10-16,0.008902400697824886,1573.01,"rgba(23,170,23,0.7)"
2020-10-15,-0.00570761695831834,1559.13,"rgba(170,23,23,0.7)"
2020-10-14,-0.0022905426040925603,1568.08,"rgba(170,23,23,0.7)"
2020-10-13,0.0016123378899404184,1571.68,"rgba(23,170,23,0.7)"
2020-10-12,0.035592191232956205,1569.15,"rgba(23,170,23,0.7)"
2020-10-09,0.019711561109877263,1515.22,"rgba(23,170,23,0.7)"
2020-10-08,0.01755815625663404,1485.93,"rgba(23,170,23,0.7)"
2020-10-07,0.004712956847203742,1460.29,"rgba(23,170,23,0.7)"
2020-10-06,-0.021924334800339063,1453.44,"rgba(170,23,23,0.7)"
2020-10-05,0.018924589624387922,1486.02,"rgba(23,170,23,0.7)"
2020-10-02,-0.021253749773503472,1458.42,"rgba(170,23,23,0.7)"
2020-10-01,0.013942569406641292,1490.09,"rgba(23,170,23,0.7)"
2020-09-30,0.00018375722267971462,1469.6,"rgba(23,170,23,0.7)"
2020-09-29,0.0032843525523720274,1469.33,"rgba(23,170,23,0.7)"
2020-09-28,0.01353670689846087,1464.52,"rgba(23,170,23,0.7)"
2020-09-25,0.01167129924595156,1444.96,"rgba(23,170,23,0.7)"
2020-09-24,0.009242444584195875,1428.29,"rgba(23,170,23,0.7)"
2020-09-23,-0.03428957460456106,1415.21,"rgba(170,23,23,0.7)"
2020-09-22,0.023966572570502276,1465.46,"rgba(23,170,23,0.7)"
2020-09-21,-0.01974671059390809,1431.16,"rgba(170,23,23,0.7)"
2020-09-18,-0.023764150501828785,1459.99,"rgba(170,23,23,0.7)"
2020-09-17,-0.01668091261752913,1495.53,"rgba(170,23,23,0.7)"
2020-09-16,-0.013325202408137837,1520.9,"rgba(170,23,23,0.7)"
2020-09-15,0.014585856458322333,1541.44,"rgba(23,170,23,0.7)"
2020-09-14,-0.0009469198800567957,1519.28,"rgba(170,23,23,0.7)"
2020-09-11,-0.007375882821373025,1520.72,"rgba(170,23,23,0.7)"
2020-09-10,-0.01601839482067624,1532.02,"rgba(170,23,23,0.7)"
2020-09-09,0.016033777302122854,1556.96,"rgba(23,170,23,0.7)"
2020-09-08,,1532.39,"rgba(170,23,23,0.7)"
2020-09-04,-0.030940895580568117,1591.04,"rgba(170,23,23,0.7)"
2020-09-03,-0.05001504385863409,1641.84,"rgba(170,23,23,0.7)"
2020-09-02,0.04068741682774224,1728.28,"rgba(23,170,23,0.7)"
2020-09-01,0.01623444173836419,1660.71,"rgba(23,170,23,0.7)"
2020-08-31,-0.006221076252272861,1634.18,"rgba(170,23,23,0.7)"
2020-08-28,0.006167665037049019,1644.41,"rgba(23,170,23,0.7)"
2020-08-27,-0.01092363741996405,1634.33,"rgba(170,23,23,0.7)"
2020-08-26,0.02745892974841757,1652.38,"rgba(23,170,23,0.7)"
2020-08-25,0.012605465306636532,1608.22,"rgba(23,170,23,0.7)"
2020-08-24,0.004922742055909257,1588.2,"rgba(23,170,23,0.7)"
2020-08-21,-0.0008408408408407952,1580.42,"rgba(170,23,23,0.7)"
2020-08-20,0.022112656943645614,1581.75,"rgba(23,170,23,0.7)"
2020-08-19,-0.007102527909662482,1547.53,"rgba(170,23,23,0.7)"
2020-08-18,0.026759245839865997,1558.6,"rgba(23,170,23,0.7)"
2020-08-17,0.006798299430269328,1517.98,"rgba(23,170,23,0.7)"
2020-08-14,-0.007059830748460616,1507.73,"rgba(170,23,23,0.7)"
2020-08-13,0.007852013115450474,1518.45,"rgba(23,170,23,0.7)"
2020-08-12,0.017766428880242158,1506.62,"rgba(23,170,23,0.7)"
2020-08-11,-0.010547423300581449,1480.32,"rgba(170,23,23,0.7)"
2020-08-10,0.0010772905807332478,1496.1,"rgba(23,170,23,0.7)"
2020-08-07,-0.0037397506832876903,1494.49,"rgba(170,23,23,0.7)"
2020-08-06,0.01797626237606975,1500.1,"rgba(23,170,23,0.7)"
2020-08-05,0.005897731694164188,1473.61,"rgba(23,170,23,0.7)"
2020-08-04,-0.006429516090745713,1464.97,"rgba(170,23,23,0.7)"
2020-08-03,-0.005738522954091829,1474.45,"rgba(170,23,23,0.7)"
2020-07-31,-0.03166280322570114,1482.96,"rgba(170,23,23,0.7)"
2020-07-30,0.006195713591148566,1531.45,"rgba(23,170,23,0.7)"
2020-07-29,0.01445005798685628,1522.02,"rgba(23,170,23,0.7)"
2020-07-28,-0.019513789047183483,1500.34,"rgba(170,23,23,0.7)"
2020-07-27,0.012124058285434725,1530.2,"rgba(23,170,23,0.7)"
2020-07-24,-0.0025137232133433107,1511.87,"rgba(170,23,23,0.7)"
2020-07-23,,1515.68,"rgba(170,23,23,0.7)"
