time,growth,close,color
2020-12-11,0.01301539046171385,213.26,"rgba(23,170,23,0.7)"
2020-12-10,-0.006043437204910296,210.52,"rgba(170,23,23,0.7)"
2020-12-09,-0.019489838433405793,211.8,"rgba(170,23,23,0.7)"
2020-12-08,0.008026506136543876,216.01,"rgba(23,170,23,0.7)"
2020-12-07,-0.0003265534614668164,214.29,"rgba(170,23,23,0.7)"
2020-12-04,0.0005601194921582842,214.36,"rgba(23,170,23,0.7)"
2020-12-03,-0.005246784603240906,214.24,"rgba(170,23,23,0.7)"
2020-12-02,-0.003885111696961263,215.37,"rgba(170,23,23,0.7)"
2020-12-01,0.009996730041575308,216.21,"rgba(23,170,23,0.7)"
2020-11-30,-0.005389583236537598,214.07,"rgba(170,23,23,0.7)"
2020-11-27,,215.23,"rgba(170,23,23,0.7)"
2020-11-25,4.6759562330356275e-05,213.87,"rgba(23,170,23,0.7)"
2020-11-24,0.017847794012660012,213.86,"rgba(23,170,23,0.7)"
2020-11-23,-0.001330861732971922,210.11,"rgba(170,23,23,0.7)"
2020-11-20,-0.009556538932303904,210.39,"rgba(170,23,23,0.7)"
2020-11-19,0.006348303960583612,212.42,"rgba(23,170,23,0.7)"
2020-11-18,-0.01576051478131113,211.08,"rgba(170,23,23,0.7)"
2020-11-17,-0.012751461584495583,214.46,"rgba(170,23,23,0.7)"
2020-11-16,0.0033254815020091755,217.23,"rgba(23,170,23,0.7)"
2020-11-13,0.004966580022280009,216.51,"rgba(23,170,23,0.7)"
2020-11-12,-0.005125836989148036,215.44,"rgba(170,23,23,0.7)"
2020-11-11,0.026254679872991904,216.55,"rgba(23,170,23,0.7)"
2020-11-10,-0.033792756078575015,211.01,"rgba(170,23,23,0.7)"
2020-11-09,-0.023824423386375915,218.39,"rgba(170,23,23,0.7)"
2020-11-06,0.0019257467866899969,223.72,"rgba(23,170,23,0.7)"
2020-11-05,0.031886870927491984,223.29,"rgba(23,170,23,0.7)"
2020-11-04,0.048248801046359535,216.39,"rgba(23,170,23,0.7)"
2020-11-03,0.020263925270597616,206.43,"rgba(23,170,23,0.7)"
2020-11-02,-0.0006914604632783927,202.33,"rgba(170,23,23,0.7)"
2020-10-30,-0.01099062133645956,202.47,"rgba(170,23,23,0.7)"
2020-10-29,0.010065127294256904,204.72,"rgba(23,170,23,0.7)"
2020-10-28,-0.04956623681125438,202.68,"rgba(170,23,23,0.7)"
2020-10-27,0.015089489718202564,213.25,"rgba(23,170,23,0.7)"
2020-10-26,-0.02844193682652718,210.08,"rgba(170,23,23,0.7)"
2020-10-23,0.006235748522499973,216.23,"rgba(23,170,23,0.7)"
2020-10-22,0.0004189944134076473,214.89,"rgba(23,170,23,0.7)"
2020-10-21,0.0006988120195667857,214.8,"rgba(23,170,23,0.7)"
2020-10-20,0.0020072822332182216,214.65,"rgba(23,170,23,0.7)"
2020-10-19,-0.024765546754074497,214.22,"rgba(170,23,23,0.7)"
2020-10-16,0.0,219.66,"rgba(170,23,23,0.7)"
2020-10-15,-0.005433306166802598,219.66,"rgba(170,23,23,0.7)"
2020-10-14,-0.00897424391994972,220.86,"rgba(170,23,23,0.7)"
2020-10-13,0.0065943992773260796,222.86,"rgba(23,170,23,0.7)"
2020-10-12,0.025902414160604348,221.4,"rgba(23,170,23,0.7)"
2020-10-09,0.02483616677747169,215.81,"rgba(23,170,23,0.7)"
2020-10-08,0.0035743220702473266,210.58,"rgba(23,170,23,0.7)"
2020-10-07,0.019037443543295618,209.83,"rgba(23,170,23,0.7)"
2020-10-06,-0.021247266850461077,205.91,"rgba(170,23,23,0.7)"
2020-10-05,0.02032106309714332,210.38,"rgba(23,170,23,0.7)"
2020-10-02,-0.02951143744704887,206.19,"rgba(170,23,23,0.7)"
2020-10-01,0.010126943374696884,212.46,"rgba(23,170,23,0.7)"
2020-09-30,0.014812313036765445,210.33,"rgba(23,170,23,0.7)"
2020-09-29,-0.010408708938120736,207.26,"rgba(170,23,23,0.7)"
2020-09-28,0.007795207391011472,209.44,"rgba(23,170,23,0.7)"
2020-09-25,0.022786554456420083,207.82,"rgba(23,170,23,0.7)"
2020-09-24,0.012961762799740706,203.19,"rgba(23,170,23,0.7)"
2020-09-23,-0.03292835792112614,200.59,"rgba(170,23,23,0.7)"
2020-09-22,0.024094006122247436,207.42,"rgba(23,170,23,0.7)"
2020-09-21,0.010729078297320171,202.54,"rgba(23,170,23,0.7)"
2020-09-18,-0.012419299196688272,200.39,"rgba(170,23,23,0.7)"
2020-09-17,-0.01043647890758359,202.91,"rgba(170,23,23,0.7)"
2020-09-16,-0.017865695947887672,205.05,"rgba(170,23,23,0.7)"
2020-09-15,0.016406211966311313,208.78,"rgba(23,170,23,0.7)"
2020-09-14,0.006763711218938262,205.41,"rgba(23,170,23,0.7)"
2020-09-11,-0.006524808881530952,204.03,"rgba(170,23,23,0.7)"
2020-09-10,-0.028018363386814293,205.37,"rgba(170,23,23,0.7)"
2020-09-09,0.04258363761965844,211.29,"rgba(23,170,23,0.7)"
2020-09-08,,202.66,"rgba(170,23,23,0.7)"
2020-09-04,-0.014035895075931948,214.25,"rgba(170,23,23,0.7)"
2020-09-03,-0.06194690265486724,217.3,"rgba(170,23,23,0.7)"
2020-09-02,0.01927223126677524,231.65,"rgba(23,170,23,0.7)"
2020-09-01,0.007715159845696817,227.27,"rgba(23,170,23,0.7)"
2020-08-31,-0.0147656284129134,225.53,"rgba(170,23,23,0.7)"
2020-08-28,0.010283343631388497,228.91,"rgba(23,170,23,0.7)"
2020-08-27,0.024553470495139118,226.58,"rgba(23,170,23,0.7)"
2020-08-26,0.021619623966369517,221.15,"rgba(23,170,23,0.7)"
2020-08-25,0.01300949974261778,216.47,"rgba(23,170,23,0.7)"
2020-08-24,0.003145244577973827,213.69,"rgba(23,170,23,0.7)"
2020-08-21,-0.007270015844906386,213.02,"rgba(170,23,23,0.7)"
2020-08-20,0.023271340009537456,214.58,"rgba(23,170,23,0.7)"
2020-08-19,-0.008463757151638496,209.7,"rgba(170,23,23,0.7)"
2020-08-18,0.0057542324519688215,211.49,"rgba(23,170,23,0.7)"
2020-08-17,0.006606031594064143,210.28,"rgba(23,170,23,0.7)"
2020-08-14,0.0009583133684716305,208.9,"rgba(23,170,23,0.7)"
2020-08-13,-0.0023423681820354814,208.7,"rgba(170,23,23,0.7)"
2020-08-12,0.028567214082013903,209.19,"rgba(23,170,23,0.7)"
2020-08-11,-0.023385354141656656,203.38,"rgba(170,23,23,0.7)"
2020-08-10,-0.019907756024096335,208.25,"rgba(170,23,23,0.7)"
2020-08-07,-0.017887681996764493,212.48,"rgba(170,23,23,0.7)"
2020-08-06,0.016013900629285205,216.35,"rgba(23,170,23,0.7)"
2020-08-05,-0.001640958319658603,212.94,"rgba(170,23,23,0.7)"
2020-08-04,-0.015008774360395272,213.29,"rgba(170,23,23,0.7)"
2020-08-03,0.05624115896785531,216.54,"rgba(23,170,23,0.7)"
2020-07-31,0.005443845022069516,205.01,"rgba(23,170,23,0.7)"
2020-07-30,-0.0007840831128099746,203.9,"rgba(170,23,23,0.7)"
2020-07-29,0.010098010098010146,204.06,"rgba(23,170,23,0.7)"
2020-07-28,-0.008977189109639405,202.02,"rgba(170,23,23,0.7)"
2020-07-27,0.012667660208643738,203.85,"rgba(23,170,23,0.7)"
2020-07-24,-0.006122247457292285,201.3,"rgba(170,23,23,0.7)"
2020-07-23,,202.54,"rgba(170,23,23,0.7)"
