timestamp,open,high,low,close,volume
2020-12-11 20:00:00,212.9800,213.0000,212.9800,213.0000,878
2020-12-11 19:54:00,212.9899,212.9899,212.9899,212.9899,305
2020-12-11 19:52:00,213.0000,213.0000,213.0000,213.0000,230
2020-12-11 19:50:00,213.0000,213.0000,213.0000,213.0000,354
2020-12-11 19:36:00,213.0200,213.0200,213.0200,213.0200,285
2020-12-11 19:10:00,213.2400,213.2400,213.2400,213.2400,187
2020-12-11 19:04:00,213.0000,213.0000,213.0000,213.0000,131
2020-12-11 18:51:00,213.0100,213.0100,213.0100,213.0100,220
2020-12-11 18:46:00,212.0000,212.0000,212.0000,212.0000,1025
2020-12-11 18:37:00,213.0500,213.0500,213.0500,213.0500,278
2020-12-11 18:33:00,213.1200,213.1200,213.1200,213.1200,100
2020-12-11 18:31:00,213.2000,213.2000,213.2000,213.2000,100
2020-12-11 18:26:00,213.0500,213.0500,213.0500,213.0500,262
2020-12-11 18:20:00,213.1100,213.1100,213.1000,213.1000,216
2020-12-11 18:15:00,213.1100,213.1100,213.1100,213.1100,571
2020-12-11 18:04:00,213.0600,213.0600,213.0600,213.0600,150
2020-12-11 17:52:00,213.1000,213.1000,213.1000,213.1000,199
2020-12-11 17:50:00,213.0800,213.0800,213.0800,213.0800,237
2020-12-11 17:42:00,213.2200,213.2200,213.2200,213.2200,440
2020-12-11 17:38:00,213.2200,213.2200,213.2200,213.2200,104
2020-12-11 17:37:00,213.2500,213.2500,213.2500,213.2500,399
2020-12-11 17:36:00,213.2200,213.2200,213.2200,213.2200,385
2020-12-11 17:31:00,213.2200,213.2200,213.2200,213.2200,1136
2020-12-11 17:29:00,213.2200,213.2600,213.2200,213.2200,109476
2020-12-11 17:28:00,213.2200,213.2200,213.2200,213.2200,106
2020-12-11 17:25:00,213.2200,213.2200,213.2200,213.2200,2546
2020-12-11 17:24:00,213.2200,213.2200,213.2200,213.2200,186
2020-12-11 17:17:00,213.2200,213.2200,213.2200,213.2200,246
2020-12-11 17:11:00,213.2200,213.2200,213.2200,213.2200,971
2020-12-11 17:10:00,213.2200,213.2498,213.2200,213.2498,1583
2020-12-11 17:08:00,213.2478,213.2478,213.2478,213.2478,79314
2020-12-11 17:06:00,213.2300,213.2300,213.2300,213.2300,122
2020-12-11 17:04:00,213.2300,213.2300,213.2300,213.2300,163
2020-12-11 17:03:00,213.2200,213.2200,213.2200,213.2200,439
2020-12-11 17:00:00,213.2200,213.2200,213.2200,213.2200,562
2020-12-11 16:59:00,213.2200,213.2200,213.2200,213.2200,254
2020-12-11 16:56:00,213.2200,213.2200,213.2200,213.2200,635
2020-12-11 16:55:00,213.2500,213.2500,213.2500,213.2500,399
2020-12-11 16:54:00,213.2500,213.2500,213.2500,213.2500,382
2020-12-11 16:49:00,213.2200,213.2200,213.2200,213.2200,505
2020-12-11 16:47:00,213.2500,213.2500,213.2500,213.2500,187
2020-12-11 16:44:00,213.1800,213.1800,213.1800,213.1800,449
