timestamp,open,high,low,close,volume
2020-12-11 20:00:00,122.2100,122.2800,122.2100,122.2800,1952
2020-12-11 19:59:00,122.2000,122.2100,122.2000,122.2100,5798
2020-12-11 19:58:00,122.2000,122.2100,122.2000,122.2000,2154
2020-12-11 19:57:00,122.2100,122.2100,122.2100,122.2100,1337
2020-12-11 19:56:00,122.2100,122.2100,122.2100,122.2100,205
2020-12-11 19:55:00,122.1900,122.2100,122.1900,122.1900,1106
2020-12-11 19:54:00,122.1900,122.1900,122.1900,122.1900,525
2020-12-11 19:53:00,122.2100,122.2100,122.2000,122.2100,2502
2020-12-11 19:52:00,122.2100,122.2100,122.1800,122.2000,4145
2020-12-11 19:51:00,122.2000,122.2000,122.1800,122.1800,1334
2020-12-11 19:48:00,122.2000,122.2000,122.2000,122.2000,1678
2020-12-11 19:46:00,122.1900,122.1900,122.1900,122.1900,2507
2020-12-11 19:45:00,122.1900,122.1900,122.1900,122.1900,523
2020-12-11 19:44:00,122.1800,122.1900,122.1500,122.1900,7500
2020-12-11 19:43:00,122.1601,122.2000,122.1601,122.2000,516
2020-12-11 19:41:00,122.1800,122.1800,122.1800,122.1800,165
2020-12-11 19:38:00,122.1700,122.1700,122.1700,122.1700,1170
2020-12-11 19:37:00,122.2000,122.2000,122.1900,122.1900,842
2020-12-11 19:36:00,122.1900,122.1900,122.1900,122.1900,703
2020-12-11 19:34:00,122.1500,122.1500,122.1500,122.1500,360
2020-12-11 19:33:00,122.1500,122.1500,122.1500,122.1500,180
2020-12-11 19:32:00,122.1900,122.1900,122.1500,122.1500,2626
2020-12-11 19:31:00,122.1900,122.1900,122.1900,122.1900,695
2020-12-11 19:30:00,122.1700,122.1700,122.1700,122.1700,517
2020-12-11 19:29:00,122.1700,122.1700,122.1700,122.1700,270
2020-12-11 19:26:00,122.1500,122.1500,122.1500,122.1500,818
2020-12-11 19:25:00,122.1500,122.1500,122.1500,122.1500,269
2020-12-11 19:22:00,122.1700,122.1701,122.1700,122.1700,660
2020-12-11 19:21:00,122.1500,122.1500,122.1500,122.1500,859
2020-12-11 19:19:00,122.1700,122.1700,122.1700,122.1700,2180
