timestamp,open,high,low,close,volume
2020-12-11 20:00:00,213.0000,213.2400,212.9800,213.0000,2370
2020-12-11 19:00:00,213.0600,213.2000,212.0000,213.0100,2922
2020-12-11 18:00:00,213.2200,213.2600,213.0800,213.1000,198052
2020-12-11 17:00:00,213.2600,213.2900,209.5220,213.2200,2353890
2020-12-11 16:00:00,212.3600,213.3200,212.1501,213.2700,4693461
2020-12-11 15:00:00,212.4500,212.6300,211.8800,212.3700,2100070
2020-12-11 14:00:00,211.5450,212.9600,211.5000,212.4400,2246508
2020-12-11 13:00:00,210.8700,211.7600,210.8401,211.5450,3623414
2020-12-11 12:00:00,211.0700,211.7701,210.2300,210.8699,3011018
2020-12-11 11:00:00,210.5800,212.1100,210.0400,211.0500,5356011
2020-12-11 10:00:00,210.1000,210.7800,209.1100,210.5500,3759781
2020-12-11 09:00:00,209.7850,210.1000,209.5162,210.1000,76603
2020-12-11 08:00:00,209.7700,210.0000,209.4000,209.7700,24150
2020-12-11 07:00:00,209.8500,209.8900,209.0100,209.6000,13584
2020-12-11 06:00:00,210.0900,210.2500,209.5100,209.5100,20188
2020-12-11 05:00:00,210.4500,210.8200,210.0700,210.2500,8735
2020-12-10 20:00:00,210.6900,210.7500,210.5000,210.5899,20136
2020-12-10 19:00:00,210.6200,210.7000,210.4100,210.7000,23819
2020-12-10 18:00:00,210.5800,210.6200,210.5200,210.6200,19511
2020-12-10 17:00:00,210.5200,210.6900,210.4800,210.5300,1907688
2020-12-10 16:00:00,210.5000,211.5750,210.3700,210.5150,4757012
2020-12-10 15:00:00,211.2900,211.3500,210.3701,210.4900,2225437
2020-12-10 14:00:00,210.9400,211.7500,210.8600,211.2300,1645732
2020-12-10 13:00:00,211.1900,211.5000,210.7300,210.9300,2148796
2020-12-10 12:00:00,212.6200,212.6600,211.0800,211.2000,2845261
2020-12-10 11:00:00,212.5500,213.0400,211.9500,212.6000,3197082
2020-12-10 10:00:00,210.7300,213.0800,210.3600,212.5500,3928448
2020-12-10 09:00:00,212.2005,212.4900,210.7200,210.8700,153354
2020-12-10 08:00:00,212.3500,212.3500,210.8800,211.1100,62425
2020-12-10 07:00:00,212.7300,212.7300,212.2100,212.2100,3125
2020-12-10 06:00:00,212.6500,212.9000,212.6500,212.9000,12907
2020-12-10 05:00:00,212.2000,212.5000,212.0000,212.3100,14583
2020-12-09 20:00:00,212.2500,212.4600,211.9700,212.0200,15090
2020-12-09 19:00:00,212.0000,212.2500,211.9000,211.9700,13030
2020-12-09 18:00:00,212.1500,212.1800,211.8700,212.0000,13452
2020-12-09 17:00:00,211.8000,212.4800,211.5000,212.1500,2410649
2020-12-09 16:00:00,212.3100,212.6000,211.2140,211.4100,5290551
2020-12-09 15:00:00,212.2900,213.0400,211.8300,212.3200,3192873
2020-12-09 14:00:00,213.3500,213.6400,212.1850,212.2900,3159899
