timestamp,open,high,low,close,volume
2020-12-11 20:00:00,272.9000,272.9000,272.8000,272.8000,1767
2020-12-11 19:58:00,273.0000,273.0000,273.0000,273.0000,390
2020-12-11 19:57:00,273.0800,273.0800,273.0000,273.0000,407
2020-12-11 19:51:00,272.9000,272.9000,272.9000,272.9000,1003
2020-12-11 19:50:00,273.1000,273.1000,273.1000,273.1000,100
2020-12-11 19:49:00,273.1500,273.1500,273.1500,273.1500,325
2020-12-11 19:48:00,273.1500,273.1500,273.1500,273.1500,200
2020-12-11 19:28:00,272.9000,272.9000,272.9000,272.9000,107
2020-12-11 19:27:00,272.9100,272.9100,272.9100,272.9100,503
2020-12-11 19:23:00,273.0100,273.0100,273.0000,273.0000,945
2020-12-11 19:19:00,273.0800,273.0800,273.0800,273.0800,230
2020-12-11 19:16:00,273.0700,273.0800,273.0700,273.0800,697
2020-12-11 19:13:00,273.1300,273.1300,273.1300,273.1300,1306
2020-12-11 19:12:00,273.1000,273.1000,273.0900,273.0900,2176
2020-12-11 18:39:00,273.0800,273.0800,273.0800,273.0800,143
2020-12-11 18:11:00,273.0200,273.0200,273.0200,273.0200,202
2020-12-11 18:10:00,273.1800,273.1800,273.1800,273.1800,260
2020-12-11 18:08:00,273.1800,273.1800,273.1800,273.1800,500
2020-12-11 18:05:00,273.2200,273.2200,273.2200,273.2200,110
2020-12-11 17:51:00,273.3000,273.3000,273.0500,273.0500,414
2020-12-11 17:32:00,273.3800,273.3800,273.3800,273.3800,220
2020-12-11 17:23:00,273.3000,273.3000,273.3000,273.3000,368
2020-12-11 17:11:00,273.3500,273.3500,273.3500,273.3500,373
2020-12-11 17:10:00,273.5400,273.5500,273.5400,273.5500,679
2020-12-11 17:01:00,273.5396,273.5400,273.2800,273.2800,591
2020-12-11 17:00:00,273.5400,273.5400,273.5400,273.5400,207
2020-12-11 16:52:00,273.5500,273.5500,273.3500,273.3500,985
2020-12-11 16:45:00,273.3100,273.3100,273.3100,273.3100,236
2020-12-11 16:44:00,273.3100,273.3100,273.3100,273.3100,460
2020-12-11 16:43:00,273.5400,273.5500,273.5400,273.5500,615
2020-12-11 16:26:00,273.5000,273.5000,273.5000,273.5000,379
2020-12-11 16:24:00,273.5000,273.5500,273.5000,273.5000,2907
2020-12-11 16:23:00,273.5000,273.5000,273.5000,273.5000,882
2020-12-11 16:22:00,273.3000,273.5500,273.3000,273.5500,12866
2020-12-11 16:20:00,273.5000,273.5000,273.5000,273.5000,252
2020-12-11 16:19:00,273.5774,273.5774,273.4500,273.4500,5880
2020-12-11 16:18:00,273.4500,273.4500,273.4500,273.4500,291
2020-12-11 16:10:00,273.4700,273.4700,273.2500,273.2500,864
2020-12-11 16:07:00,273.1480,273.1480,273.1480,273.1480,136
2020-12-11 16:06:00,273.5200,273.5500,273.5200,273.5200,33820
2020-12-11 16:05:00,273.5500,273.5500,273.5500,273.5500,4031
2020-12-11 16:04:00,273.2000,273.5300,273.2000,273.5300,2644
2020-12-11 16:03:00,273.5500,273.5500,273.1100,273.1800,186752
2020-12-11 16:02:00,273.5500,273.5500,273.3100,273.3100,1546
2020-12-11 16:01:00,273.5500,273.5500,273.5400,273.5400,197133
2020-12-11 16:00:00,273.0900,273.6000,273.0500,273.5800,285197
2020-12-11 15:59:00,273.0700,273.2000,272.9600,273.0800,583285
2020-12-11 15:58:00,272.8250,273.0900,272.7600,273.0700,71976
2020-12-11 15:57:00,272.9700,273.0200,272.8550,272.8700,48216
2020-12-11 15:56:00,273.0300,273.2500,272.8700,272.9600,61213
2020-12-11 15:55:00,272.6499,273.1400,272.5000,273.0717,82523
2020-12-11 15:54:00,272.6700,272.7000,272.4650,272.6300,47900
2020-12-11 15:53:00,272.5800,272.7700,272.5550,272.6450,45009
2020-12-11 15:52:00,272.4550,272.7000,272.4300,272.5400,62216
2020-12-11 15:51:00,272.5000,272.8900,272.4500,272.4600,74478
2020-12-11 15:50:00,272.7655,272.7655,272.4703,272.5250,49037
2020-12-11 15:49:00,272.9400,272.9900,272.7150,272.7600,31409
2020-12-11 15:48:00,273.0200,273.0500,272.8700,272.9200,43522
2020-12-11 15:47:00,273.1950,273.2500,273.0300,273.0573,25543
2020-12-11 15:46:00,273.3700,273.4300,273.1200,273.2400,25606
2020-12-11 15:45:00,273.5300,273.5500,273.1700,273.3500,35514
2020-12-11 15:44:00,273.7500,273.7500,273.4750,273.5000,43083
2020-12-11 15:43:00,273.8200,273.9900,273.7600,273.7700,23147
2020-12-11 15:42:00,273.7400,273.8500,273.7400,273.8200,19986
2020-12-11 15:41:00,273.7700,274.0300,273.6600,273.7200,61932
2020-12-11 15:40:00,273.8200,273.8200,273.7000,273.7800,16318
2020-12-11 15:39:00,273.9900,274.0300,273.8100,273.8600,25002
2020-12-11 15:38:00,273.8200,274.0000,273.7500,273.9890,36621
2020-12-11 15:37:00,273.9550,273.9700,273.7801,273.8300,15808
2020-12-11 15:36:00,273.6300,274.0200,273.6300,273.9300,37035
