timestamp,open,high,low,close,volume
2020-12-11 20:00:00,3110.6700,3112.7000,3110.6700,3112.7000,298
2020-12-11 18:00:00,3113.1200,3113.1200,3113.1200,3113.1200,169
2020-12-11 17:00:00,3116.4200,3116.4200,3114.7100,3114.7200,114753
2020-12-11 16:00:00,3110.2700,3118.6700,3102.6200,3116.4100,654576
2020-12-11 15:00:00,3096.4904,3115.0000,3094.6300,3110.2700,353003
2020-12-11 14:00:00,3079.1000,3098.0000,3079.1000,3096.6600,298931
2020-12-11 13:00:00,3088.4200,3091.7400,3072.8200,3079.2650,350173
2020-12-11 12:00:00,3093.5300,3097.7100,3082.0000,3086.5400,263192
2020-12-11 11:00:00,3108.5000,3111.6100,3088.3700,3093.4206,344714
2020-12-11 10:00:00,3091.5000,3112.8000,3083.9400,3105.9900,456630
2020-12-11 09:00:00,3089.9900,3091.6500,3088.9800,3090.0000,7240
2020-12-11 08:00:00,3087.8400,3090.8900,3084.0000,3090.0000,5582
2020-12-11 07:00:00,3076.5000,3082.0000,3076.5000,3082.0000,686
2020-12-11 06:00:00,3087.9300,3087.9300,3078.0000,3078.0000,700
2020-12-11 05:00:00,3095.0000,3095.2000,3095.0000,3095.0000,1837
2020-12-10 19:00:00,3101.0000,3101.4900,3100.0500,3100.5100,3861
2020-12-10 18:00:00,3100.9900,3102.0000,3100.3000,3101.0000,2668
2020-12-10 17:00:00,3101.4900,3101.8001,3100.0500,3100.3100,191058
2020-12-10 16:00:00,3096.7500,3115.4300,3095.5650,3100.0700,415609
2020-12-10 15:00:00,3108.4000,3110.8000,3097.0400,3097.1550,229962
2020-12-10 14:00:00,3096.5750,3112.9028,3096.5750,3107.2500,186203
2020-12-10 13:00:00,3111.0000,3118.9100,3093.0700,3097.1900,297891
2020-12-10 12:00:00,3134.4614,3142.1000,3109.0100,3112.1300,344806
2020-12-10 11:00:00,3121.9100,3135.4835,3113.0000,3134.1000,533648
2020-12-10 10:00:00,3080.8800,3126.9899,3075.0000,3118.7000,599355
2020-12-10 09:00:00,3101.0000,3101.0000,3079.0800,3081.0000,19323
2020-12-10 08:00:00,3100.0000,3101.2500,3085.0000,3090.1500,5944
2020-12-09 20:00:00,3103.8500,3105.0000,3103.8500,3105.0000,622
2020-12-09 19:00:00,3104.2000,3106.0000,3104.2000,3106.0000,1749
2020-12-09 18:00:00,3102.5600,3103.0100,3101.0000,3101.0000,1843
2020-12-09 17:00:00,3104.2000,3105.3000,3102.2600,3104.0000,129958
2020-12-09 16:00:00,3110.8130,3115.0000,3088.0000,3101.3500,885279
2020-12-09 15:00:00,3102.8650,3118.0000,3100.0000,3111.3600,558165
2020-12-09 14:00:00,3137.5150,3139.3800,3100.0000,3102.4650,517866
2020-12-09 13:00:00,3155.0000,3155.2000,3126.4400,3137.6187,378388
2020-12-09 12:00:00,3155.9300,3157.4500,3147.3500,3155.0099,243602
2020-12-09 11:00:00,3161.8850,3162.3900,3143.1800,3155.1300,558899
2020-12-09 10:00:00,3172.0000,3174.4300,3150.1400,3162.9400,522363
2020-12-09 09:00:00,3171.9974,3185.2300,3171.9974,3173.9400,4596
2020-12-09 08:00:00,3171.5000,3172.8500,3169.0000,3170.1100,6597
2020-12-09 07:00:00,3174.0000,3174.0000,3170.0000,3170.0000,384
2020-12-08 20:00:00,3178.4000,3179.9500,3177.0000,3177.0000,2856
2020-12-08 19:00:00,3178.9700,3181.7700,3178.9700,3180.0000,3205
2020-12-08 18:00:00,3175.4100,3178.0000,3175.4100,3177.9500,3601
2020-12-08 17:00:00,3177.2900,3177.2900,3176.0000,3176.0000,85362
2020-12-08 16:00:00,3176.7500,3184.1300,3172.6200,3176.6400,560432
2020-12-08 15:00:00,3147.8100,3178.2000,3147.2800,3176.7500,392417
2020-12-08 14:00:00,3145.3300,3153.8000,3144.0000,3148.1800,259385
2020-12-08 13:00:00,3144.7450,3152.4300,3141.0100,3145.0650,381195
2020-12-08 12:00:00,3132.9600,3145.0000,3130.5232,3145.0000,316247
2020-12-08 11:00:00,3138.3900,3148.0000,3120.0200,3132.8500,592066
2020-12-08 10:00:00,3151.1519,3159.3700,3131.0000,3138.2400,446993
2020-12-08 09:00:00,3155.0000,3165.8900,3150.0000,3153.0000,8662
2020-12-08 08:00:00,3152.9000,3153.0100,3152.9000,3153.0100,995
2020-12-08 07:00:00,3159.8000,3159.8000,3159.8000,3159.8000,171
2020-12-07 20:00:00,3152.2500,3152.2800,3152.2500,3152.2800,1295
2020-12-07 19:00:00,3152.5000,3152.5000,3152.0000,3152.0000,1678
2020-12-07 18:00:00,3151.0200,3153.0000,3151.0000,3153.0000,1188
2020-12-07 17:00:00,3158.0000,3159.8900,3153.8700,3153.8700,209094
2020-12-07 16:00:00,3153.5600,3159.0000,3146.8901,3158.7700,444551
2020-12-07 15:00:00,3153.0000,3156.0100,3151.2240,3152.6810,227989
2020-12-07 14:00:00,3155.7000,3159.0000,3150.0400,3153.9800,191201
2020-12-07 13:00:00,3155.5500,3156.5000,3151.8600,3156.1400,215251
2020-12-07 12:00:00,3156.7300,3167.0000,3152.0000,3156.1300,302533
2020-12-07 11:00:00,3170.4300,3173.2100,3150.1000,3156.9300,405499
2020-12-07 10:00:00,3157.4900,3180.7600,3141.6900,3171.4950,477372
2020-12-07 09:00:00,3161.0000,3165.1500,3150.0000,3157.6000,11691
2020-12-07 08:00:00,3165.0000,3165.0000,3149.0000,3150.0000,13970
2020-12-07 06:00:00,3160.0000,3165.0000,3160.0000,3165.0000,516
2020-12-04 20:00:00,3160.0000,3160.0000,3159.0200,3159.2000,3047
2020-12-04 19:00:00,3160.7500,3160.7500,3160.0000,3160.0000,496
2020-12-04 18:00:00,3158.5000,3158.5000,3158.5000,3158.5000,233
2020-12-04 17:00:00,3163.5000,3163.5000,3160.0000,3160.0000,82315
2020-12-04 16:00:00,3168.6500,3168.7700,3158.7600,3163.4900,540778
2020-12-04 15:00:00,3167.1100,3169.1700,3162.0600,3168.2700,250067
2020-12-04 14:00:00,3175.0000,3175.5300,3166.0000,3167.0500,205531
2020-12-04 13:00:00,3163.9800,3179.4999,3162.3700,3174.7479,336673
2020-12-04 12:00:00,3168.2700,3173.9700,3160.5000,3163.8600,365503
2020-12-04 11:00:00,3182.2100,3187.5400,3166.2800,3168.3900,430325
2020-12-04 10:00:00,3192.9663,3198.2100,3172.6700,3181.9500,411024
2020-12-04 09:00:00,3197.5000,3199.0000,3186.7300,3186.7300,17789
2020-12-04 08:00:00,3197.2100,3197.2100,3191.0000,3191.0000,5196
2020-12-04 07:00:00,3195.0000,3195.0000,3195.0000,3195.0000,132
2020-12-04 06:00:00,3186.2400,3186.2400,3186.2400,3186.2400,218
